Name,Gender,DOB,Salary,Purchased
Kevin,Male,1965-02-14,123165.18,Yes
Nicole,Male,1972-12-15,140196.7,No
Keith,Female,1968-12-09,134910.66,No
Jason,Male,1964-07-25,60707.35,No
Carl,Male,1975-10-30,80361.2,No
James,Male,1998-01-14,118940.16,No
Joshua,Male,1980-05-01,60290.68,No
Natasha,Female,1982-09-29,47140.72,No
Ryan,Female,1985-08-09,131887.5,Yes
Donald,Female,1985-10-29,54771.65,Yes
Matthew,Male,1988-06-02,141504.56,No
Sara,Male,1988-12-05,145666.96,Yes
Carla,Female,2000-01-19,86933.75,Yes
Jeffrey,Male,1975-09-25,137259.13,No
Kristin,Female,1976-05-20,97202.25,Yes
Alicia,Male,2006-04-17,66420.83,No
James,Female,1970-08-17,91078.95,No
Shelley,Male,2002-05-20,117020.67,No
William,Male,1989-11-27,85665.74,No
Steven,Female,1959-11-01,50732.63,No
Christina,Male,1974-01-13,43318.31,No
Sarah,Male,2000-02-07,51505.68,Yes
Scott,Female,1973-02-24,99250.86,No
Todd,Male,1976-02-23,117131.63,Yes
Michael,Female,1994-05-12,149075.34,No
Nancy,Male,1981-10-02,39093.94,No
Jamie,Male,1964-12-19,125886.22,Yes
Vicki,Female,1971-08-17,66594.99,Yes
Christina,Female,2004-07-25,124123.33,Yes
Stephanie,Female,1962-08-09,93739.05,No
Sara,Female,1969-08-20,51323.38,No
Russell,Female,1985-10-10,96142.16,No
Christopher,Male,1966-10-13,61101.88,Yes
Brian,Male,1961-07-12,78766.51,No
Frank,Female,1996-08-24,71537.67,No
Ashley,Female,1984-11-28,78897.34,Yes
Michelle,Male,1966-09-27,95963.47,No
Daniel,Male,1982-07-22,33148.37,Yes
Amy,Female,1977-03-10,31766.13,Yes
Alicia,Female,1991-07-28,51765.51,No
Chad,Male,1960-04-30,119845.17,No
Amber,Male,2002-12-04,90633.95,No
Sean,Male,1990-01-30,149399.73,No
Karen,Male,1977-02-25,139620.14,Yes
Barbara,Female,1987-12-31,145384.57,No
Kevin,Male,1970-08-26,73704.68,Yes
Nicholas,Male,1964-12-06,46148.49,No
Elizabeth,Male,1964-06-05,110654.3,Yes
Darren,Female,1974-04-03,60436.69,No
Zachary,Male,1983-07-12,84952.03,Yes
Megan,Female,1969-10-21,61565.1,No
Melissa,Female,1998-06-27,108148.17,Yes
Sarah,Female,1986-01-30,119544.4,Yes
William,Female,1993-06-28,87302.12,Yes
Nicole,Female,1987-07-27,34139.3,No
Jason,Female,1964-02-14,76829.41,Yes
Rebecca,Male,1961-04-21,59694.69,No
Valerie,Male,1962-04-11,87201.53,Yes
Gregory,Male,1995-12-14,82321.81,Yes
Thomas,Male,1993-02-15,63175.82,No
Michael,Female,1990-01-25,47959.99,Yes
Debra,Male,1977-10-11,147572.37,Yes
Tonya,Male,1975-06-19,65404.39,Yes
Jason,Male,2005-05-17,109070.18,Yes
Melissa,Male,1970-12-30,98914.62,No
Michael,Male,1962-08-20,60365.88,Yes
Meredith,Male,2004-08-19,45518.8,No
Andrea,Male,1974-11-13,70556.88,Yes
Sarah,Female,2002-05-25,94188.28,Yes
Suzanne,Female,1963-05-21,131922.07,Yes
Isaac,Female,2004-08-30,68089.28,Yes
Crystal,Female,1984-01-06,98060.67,No
Stephanie,Male,1973-09-12,78984.54,No
Heather,Male,1986-10-24,139004.74,Yes
Kathleen,Female,1987-01-12,53657.19,No
Ronald,Female,1998-05-11,31014.19,No
Jeffrey,Female,1980-10-26,56864.47,Yes
Marcus,Male,2006-03-11,146210.81,No
Janet,Male,1990-12-18,110153.11,Yes
Erika,Female,2003-12-03,58331.84,Yes
Barbara,Male,1987-01-02,143183.57,Yes
Mark,Female,1968-01-17,56061.64,No
Richard,Male,1990-07-27,79442.51,Yes
Nicholas,Male,1961-03-27,81577.71,Yes
Anthony,Male,1980-10-24,149787.45,Yes
Amanda,Female,1965-03-13,81999.09,No
Miguel,Male,1993-04-14,48703.02,Yes
Sharon,Male,1995-12-14,139953.92,Yes
Whitney,Male,2006-10-13,105003.35,No
Kevin,Male,1963-10-09,135108.24,No
Jennifer,Female,2007-06-17,93802.78,No
Teresa,Female,2001-10-18,115110.32,No
Justin,Female,1966-10-08,123924.86,No
Deborah,Male,1976-08-24,69431.91,No
Tammy,Female,1990-10-24,74622.41,No
Jennifer,Female,2005-10-03,80836.94,Yes
Jennifer,Female,1987-09-28,85160.36,Yes
Charles,Female,1970-12-31,134509.64,Yes
Jenna,Female,1983-10-26,49460.21,Yes
Carol,Female,1997-10-06,91981.0,Yes
Margaret,Male,1972-12-15,123442.75,Yes
Jeffrey,Male,2002-08-19,126586.14,No
Kari,Female,1971-08-12,123667.0,No
Rick,Female,1996-09-16,145913.85,Yes
Lisa,Female,1970-11-27,75325.26,Yes
Lorraine,Male,1988-12-06,138528.94,No
Craig,Male,1971-07-23,86837.63,Yes
Carrie,Male,1962-02-14,46611.48,Yes
Erik,Male,1982-06-06,133321.94,Yes
Brett,Female,1963-10-11,64158.46,Yes
Elizabeth,Male,1973-02-18,82630.93,No
Shawn,Male,1998-10-18,121346.84,No
Abigail,Female,1964-06-12,67577.79,No
Kelly,Female,1984-07-06,32281.65,No
Tony,Female,2004-03-24,90243.43,No
Leah,Male,1989-03-06,138797.87,Yes
Jessica,Female,2005-10-28,62179.15,Yes
Ricky,Female,2007-02-11,67768.66,No
Catherine,Male,1996-01-04,133979.7,Yes
Joseph,Female,1991-02-25,39697.19,Yes
Alec,Female,1995-08-07,90573.79,No
Keith,Female,1962-12-30,54071.78,No
Jeremy,Female,1979-01-26,142204.56,No
Heather,Female,1974-08-17,43424.0,Yes
Gabriel,Male,2000-10-02,76445.61,No
Theresa,Male,1985-03-21,50331.78,No
Robert,Female,1993-08-28,97148.01,Yes
Douglas,Female,2000-02-11,33140.89,Yes
Jill,Female,1997-09-10,51148.07,No
Kimberly,Female,1977-12-06,40699.71,Yes
Richard,Female,1972-08-27,70456.93,Yes
Raymond,Male,2005-06-08,84520.01,Yes
Jason,Female,1995-10-21,87442.07,No
Joseph,Male,1980-01-08,89429.84,No
Nicholas,Female,1960-06-03,69285.46,Yes
Ronnie,Female,1982-06-16,138473.33,No
Molly,Female,1979-05-13,113504.29,No
Ashley,Male,1976-06-29,32917.45,Yes
Stephen,Female,1960-06-06,79142.62,Yes
Kenneth,Male,1978-04-12,63386.01,Yes
Pam,Female,1980-04-26,127565.86,Yes
Gregory,Female,1976-12-29,139284.67,No
Emily,Male,2000-07-13,79325.82,No
Brian,Male,1962-01-01,89283.06,Yes
Alicia,Female,1999-03-29,45510.86,Yes
Sheri,Female,1975-06-07,132410.39,No
Emily,Female,1981-09-05,96178.67,Yes
Robert,Male,1989-03-23,,Yes
Jacob,Male,1963-12-30,72048.87,No
Susan,Female,1980-05-30,115192.99,Yes
Valerie,Male,1991-04-01,48045.93,No
Jason,Female,1961-05-12,114138.32,Yes
Sarah,Female,1973-12-06,80922.31,Yes
Jennifer,Female,1983-07-18,134550.9,Yes
Richard,Male,2003-08-15,32800.26,No
Mitchell,Male,1996-02-05,93723.4,Yes
Molly,Male,1980-09-07,102157.92,Yes
Jonathan,Male,1975-05-04,78596.67,Yes
Victor,Female,1990-05-23,91135.34,Yes
Catherine,Male,1979-08-06,137443.36,No
Colleen,Female,1990-10-28,98114.32,No
Joseph,Male,1999-10-06,92909.51,No
Andrew,Male,1960-01-03,96017.75,Yes
Adam,Male,2003-01-31,142440.89,Yes
Sean,Female,2003-04-18,32476.92,Yes
Kimberly,Male,2001-09-11,107057.58,No
Kristen,Male,1983-02-28,109948.82,Yes
Anthony,Female,1984-02-08,122728.72,No
Charles,Female,1974-06-29,54128.67,Yes
William,Female,1979-03-01,86451.22,Yes
Linda,Female,1991-07-16,94926.15,No
Rhonda,Female,1971-11-20,98209.07,No
Janet,Female,1982-07-21,141000.05,No
Mary,Male,1996-07-25,85371.45,No
Jason,Female,2004-04-22,68964.44,Yes
Tanner,Male,1974-09-04,137462.74,Yes
Michele,Female,1972-08-25,32160.48,No
Pamela,Male,1990-09-09,142912.8,Yes
Melissa,Male,1978-12-30,61827.49,Yes
Daniel,Male,1993-10-26,148780.06,Yes
Angela,Female,1990-07-10,56580.36,Yes
Joyce,Female,1974-06-11,97977.22,Yes
Samuel,Female,1966-12-06,102941.36,Yes
Jane,Female,1997-09-08,103987.51,Yes
Jamie,Male,1983-04-24,33064.15,Yes
Kenneth,Female,1972-09-09,139580.71,No
Christine,Female,1986-07-28,97040.64,No
Linda,Female,1970-10-19,44708.51,Yes
Teresa,Male,1963-02-14,110102.14,Yes
Sarah,Female,2006-01-13,99677.48,Yes
Rebecca,Female,1985-05-15,123644.84,Yes
Stephen,Female,1973-02-12,97684.96,No
Ronald,Female,2004-08-13,52930.52,No
Dawn,Female,1967-08-27,66916.97,Yes
Julie,Female,1961-03-23,120973.5,No
Christina,Female,2000-12-19,106609.65,No
Cody,Male,1997-07-02,131339.69,Yes
Scott,Male,1989-06-25,109264.92,No
Carol,Female,1967-12-30,52352.26,Yes
Brian,Male,1963-01-16,77849.67,No
Brian,Female,1998-07-14,120797.11,Yes
Kenneth,Male,1972-11-08,135933.39,Yes
Nicholas,Female,1987-10-06,127585.17,Yes
Christine,Female,2001-10-21,137084.98,Yes
Stephen,Female,2000-10-09,80800.36,No
Eric,Female,1961-07-11,133807.85,No
Zachary,Male,1971-05-21,107766.76,Yes
Erin,Female,1991-05-21,127404.51,No
Kendra,Male,2004-02-18,71798.35,No
Jennifer,Male,1973-09-19,142908.88,No
Joseph,Female,1961-10-24,106974.74,No
Glenn,Male,1991-06-01,57345.79,No
Karen,Female,1984-10-17,39476.94,No
Joseph,Male,1990-11-01,76299.27,Yes
Zachary,Female,1993-07-14,42356.95,Yes
Pam,Male,1977-03-03,135114.54,No
Colin,Male,2005-05-31,120309.71,No
Matthew,Female,1981-01-13,124411.7,No
Kimberly,Male,1984-07-26,31246.61,Yes
Jessica,Male,1998-03-21,44634.18,Yes
Tammy,Female,1986-01-23,36695.1,Yes
Sydney,Female,1973-12-07,109508.95,No
Erik,Female,1979-01-18,68658.08,No
Darren,Female,1980-01-20,104357.08,No
Richard,Male,1962-12-25,84773.59,Yes
Brent,Female,1974-06-06,88366.83,Yes
Jennifer,Female,1990-07-17,30824.53,No
Jennifer,Female,1960-11-20,39264.95,Yes
Claire,Female,1965-07-01,74867.84,Yes
Jon,Male,1973-09-06,34732.94,Yes
Dennis,Male,1997-01-17,149685.11,Yes
Christopher,Male,1982-08-25,64897.69,No
Jeffery,Female,1984-11-11,85837.5,No
Nancy,Male,1983-05-17,128414.35,Yes
Kristin,Male,1961-12-21,74121.19,No
Colleen,Female,2003-04-29,128356.07,No
Melissa,Male,2001-04-03,88011.0,No
John,Male,1974-07-19,40122.29,No
Michelle,Female,1979-04-27,39125.73,No
David,Male,1987-08-16,148785.97,Yes
Derrick,Female,1991-04-09,139931.04,Yes
John,Male,1981-03-30,63176.82,No
Lindsey,Male,2001-11-26,141934.84,No
Teresa,Female,2001-09-05,65560.47,No
Rhonda,Male,1990-11-24,77453.92,Yes
Amy,Female,1961-10-04,32394.22,Yes
Amy,Female,2003-05-04,119793.27,No
Kristina,Female,2002-09-13,56154.85,No
Sarah,Female,1993-12-10,37942.73,Yes
Abigail,Male,2002-08-22,132264.42,Yes
Sarah,Male,1999-02-12,34933.37,No
Sherri,Female,1969-02-21,65511.25,Yes
Sandra,Male,1978-01-14,113761.4,No
Emily,Male,1983-07-01,137450.82,No
Craig,Male,1989-07-31,48497.31,Yes
Lisa,Male,1996-12-12,141527.26,No
Danielle,Female,1962-10-04,62754.44,Yes
Megan,Male,1971-05-12,75369.51,No
John,Female,1971-07-31,103537.47,Yes
Paige,Male,2004-06-21,106320.47,No
Sabrina,Male,1992-05-30,107862.51,Yes
Dustin,Female,2004-06-18,102913.34,Yes
Tony,Female,1985-01-24,73467.02,No
Jennifer,Female,1961-03-02,31487.54,No
Kimberly,Female,1986-08-22,63419.0,Yes
Jason,Male,1986-04-20,146471.52,Yes
Michael,Female,1980-05-28,77222.08,Yes
Steven,Female,1991-06-13,86177.73,No
Shawn,Male,2006-04-05,92823.3,No
Kimberly,Male,1971-10-23,86422.66,Yes
Donna,Female,1996-05-12,51844.69,No
Valerie,Female,1964-05-13,,Yes
Amy,Female,1980-06-15,138222.08,No
Ashley,Female,1961-11-08,125187.54,No
Clarence,Female,1997-02-25,64881.13,Yes
Melvin,Female,1972-11-17,72624.0,No
Jose,Female,2002-11-18,42030.26,Yes
Lisa,Male,1990-12-18,112886.47,No
Marc,Female,1983-01-25,56606.57,No
Alexis,Female,1993-04-23,86130.32,Yes
Brandy,Male,1974-02-26,97750.92,Yes
April,Male,1972-05-28,121940.97,No
Alejandro,Female,2000-09-09,85904.61,No
Richard,Female,1993-11-05,50541.32,Yes
Carolyn,Female,2001-06-04,116392.02,No
Marie,Female,1990-02-01,55566.74,Yes
John,Male,2004-10-17,36944.4,Yes
James,Female,1985-08-21,53290.74,Yes
Melissa,Female,2005-02-23,44251.06,No
Jason,Male,1974-01-20,45918.94,Yes
Christina,Male,1991-09-09,132341.47,No
Caleb,Female,1982-01-23,138500.08,No
Charles,Female,2001-08-17,136916.64,No
Tracy,Male,1985-03-26,45492.84,No
Blake,Female,1982-06-12,72108.06,Yes
Jessica,Male,2002-09-07,117416.47,Yes
Darren,Male,1986-04-22,31234.81,Yes
George,Female,1979-03-13,104452.75,Yes
Kristine,Male,2002-06-10,66785.92,Yes
Brett,Male,1961-08-10,103143.24,Yes
Nicole,Male,1997-12-01,69609.87,Yes
Pamela,Female,1996-03-31,96946.12,Yes
Tiffany,Female,1973-01-11,106328.1,Yes
Olivia,Male,1983-03-02,137173.75,Yes
Jonathan,Female,1985-11-18,135730.61,Yes
Rhonda,Male,2005-11-28,40825.05,No
Tracy,Male,1999-02-10,119959.14,Yes
Douglas,Female,1998-05-20,130409.27,No
Dorothy,Female,1981-09-13,51949.93,Yes
Lee,Female,1998-06-01,63243.5,Yes
Jessica,Male,1995-06-19,88424.7,Yes
Diana,Male,1965-10-19,41118.43,No
Kurt,Male,1991-04-28,125223.34,Yes
Julie,Female,1988-01-06,138468.59,Yes
Mark,Female,1996-08-26,124537.16,No
Kelly,Male,1978-04-04,32342.37,No
Lisa,Female,1992-03-09,93800.75,Yes
Jasmine,Female,2006-12-01,87858.08,No
Michael,Female,1979-09-02,104092.28,No
Whitney,Female,1988-02-11,100952.13,No
Hannah,Male,1961-08-18,35951.31,No
Crystal,Female,1976-06-29,124305.87,Yes
Michael,Male,1979-05-24,98999.75,No
Heather,Male,1996-10-30,70721.45,No
Mitchell,Male,1977-05-12,129691.1,No
Christopher,Female,2000-04-14,45786.3,No
Thomas,Female,1976-09-04,50351.39,Yes
Robert,Male,1986-04-28,117376.77,Yes
Lisa,Female,1974-11-24,71341.41,No
Daniel,Male,2003-07-24,39726.64,No
Kara,Female,1996-10-08,58415.4,No
Edwin,Male,1971-03-28,87787.26,Yes
Lauren,Female,1996-03-17,73714.4,Yes
Sharon,Female,2005-11-03,66094.98,No
Joseph,Female,1981-12-13,146687.64,No
James,Female,1984-07-22,104884.13,Yes
John,Female,2000-01-26,106571.43,No
Lisa,Male,1970-06-17,44670.24,Yes
Michelle,Male,1965-11-27,106080.74,No
Jessica,Female,1980-09-10,135819.51,No
Nichole,Male,1973-04-12,91649.97,Yes
Barry,Female,1984-02-09,60307.79,No
Nicholas,Male,1965-09-22,141621.34,Yes
Amy,Male,1996-02-11,121419.29,No
Carmen,Female,1979-12-25,127095.9,No
Kelly,Female,1985-02-26,130327.65,No
Laura,Female,1972-03-10,92600.98,No
Jeffrey,Male,1999-01-27,100688.74,No
Thomas,Male,2003-01-10,102151.21,No
Eric,Male,1965-06-14,52828.84,Yes
Michael,Male,1999-11-30,79544.21,Yes
Christopher,Female,1982-04-30,136525.7,No
Alison,Female,1975-03-13,56100.25,Yes
Dylan,Male,1974-01-07,51732.88,No
Laura,Male,1976-10-20,83536.83,Yes
Jeremy,Male,1959-12-04,115969.51,Yes
Ronnie,Male,1993-03-20,118522.06,No
Mason,Female,1987-09-18,122168.45,Yes
Corey,Female,2005-06-23,94092.29,No
Mallory,Female,1991-07-30,110395.71,No
Craig,Female,2002-05-26,102040.86,No
Gary,Male,2002-03-24,64745.31,Yes
Lori,Female,1990-09-19,127475.01,No
Catherine,Male,1999-10-05,123729.76,Yes
Richard,Female,1992-04-02,87719.61,No
Connie,Female,1984-10-28,148254.68,Yes
Ryan,Female,2001-11-01,82344.54,No
Erin,Male,1963-03-11,142223.54,Yes
William,Female,1969-01-27,97313.86,No
Chris,Male,2005-07-28,119599.06,Yes
Christopher,Female,2002-08-31,127755.09,Yes
Megan,Female,1971-01-08,,Yes
James,Male,2002-08-21,133193.91,Yes
Patricia,Female,1979-06-24,144051.42,No
William,Male,1995-05-27,42719.81,No
Todd,Female,2002-02-18,39195.89,No
Andrew,Female,1968-04-11,68487.27,No
Jennifer,Male,2000-07-21,132765.39,Yes
Regina,Female,2000-01-28,108913.1,Yes
Lisa,Female,1991-09-23,122331.18,No
Curtis,Male,1987-12-24,75574.02,Yes
Christopher,Male,1979-11-25,127654.14,No
Samantha,Female,1961-06-07,30303.34,No
Lawrence,Male,1981-01-18,40139.2,No
Andrew,Male,1966-07-15,143738.67,No
Troy,Male,1966-02-14,40688.97,Yes
April,Male,1974-02-06,133220.97,Yes
Nicholas,Female,1987-11-08,47921.5,No
Devin,Male,1979-07-16,79223.51,Yes
John,Male,1981-09-04,44506.25,Yes
Katherine,Male,1993-03-22,47370.33,Yes
Jeremy,Male,1987-09-03,61376.44,No
Natalie,Male,2004-12-03,137709.89,Yes
Alexandra,Male,1981-03-21,96419.91,Yes
Diane,Male,1980-03-11,141927.56,No
Shawn,Female,1993-11-05,81881.47,No
Lee,Male,1973-11-29,107926.79,Yes
Paul,Male,1994-12-11,37961.3,No
Spencer,Female,1992-04-05,88941.49,No
Leah,Male,1993-12-29,46279.96,No
Robert,Male,1982-04-12,69072.05,No
Melissa,Female,1978-10-06,118093.48,Yes
Michael,Male,1987-10-30,129147.65,No
Tina,Male,1960-03-08,30522.14,Yes
Adam,Male,2001-11-24,96798.21,Yes
Cory,Male,1976-02-09,123438.27,Yes
Melinda,Male,1970-03-01,139749.57,Yes
Kim,Female,1964-04-02,35253.9,Yes
Danny,Male,1972-10-30,89658.35,Yes
Michael,Female,1999-04-06,37233.6,Yes
Keith,Male,1968-08-14,123239.06,Yes
David,Male,1987-06-10,61684.49,No
Robert,Female,1998-07-03,127201.08,No
Karen,Male,1970-12-30,118308.48,No
Andrew,Male,1975-05-24,47778.42,Yes
Thomas,Female,1972-03-08,111360.95,Yes
Douglas,Male,2002-01-07,132993.64,No
Vincent,Male,1965-04-09,65817.65,No
Carol,Female,1994-07-04,80825.33,Yes
Amy,Female,1992-09-17,53276.41,Yes
David,Female,1978-02-03,106819.57,Yes
Teresa,Male,2002-02-26,132613.94,Yes
Heather,Female,1975-12-28,110264.61,No
Patricia,Male,1990-09-01,60206.12,No
Brian,Male,1965-09-27,39353.05,Yes
Mark,Female,1963-04-15,147265.09,Yes
Michael,Female,1975-07-03,61514.82,Yes
Charles,Male,1988-06-23,86192.09,Yes
Nathan,Male,1993-04-23,144494.87,No
Heidi,Female,1962-09-22,90045.54,Yes
Michael,Female,1986-08-06,61781.94,Yes
Mariah,Female,1980-11-09,67385.62,Yes
Bryan,Male,1991-04-25,127439.03,No
Amy,Female,1998-12-20,35419.74,Yes
David,Female,2006-05-14,87137.86,No
Leroy,Male,1996-11-27,93188.24,No
Rachel,Male,2003-10-16,33606.55,Yes
John,Female,1973-02-23,95898.17,No
Tiffany,Male,1988-01-30,73259.9,Yes
Ashley,Male,1967-10-21,143615.04,No
Ralph,Male,1978-09-11,41373.74,No
Scott,Female,1976-06-06,126957.4,No
Seth,Female,1972-05-06,36669.86,No
Diane,Female,2000-02-26,98915.61,Yes
Patrick,Female,1992-07-26,115812.81,No
Martin,Female,2000-12-19,106770.94,Yes
Veronica,Female,1999-08-14,144674.81,No
Crystal,Male,2001-04-18,121399.59,Yes
Rachael,Male,1961-04-27,111840.69,Yes
Matthew,Male,1985-09-03,133299.31,No
Janet,Female,1971-11-30,141463.92,No
Sarah,Female,1978-06-16,87948.27,No
Natasha,Male,1992-04-01,138179.5,Yes
Jose,Female,1994-07-18,108746.15,No
Lisa,Female,1970-08-22,65595.54,No
Kimberly,Female,1978-12-10,69821.85,No
Donna,Female,1999-05-23,149583.25,Yes
John,Female,2000-09-13,36338.27,No
Holly,Male,1990-02-06,41104.17,No
Dakota,Female,2007-06-14,38848.92,Yes
Julian,Female,2006-11-12,125004.38,No
Jennifer,Female,1969-10-09,51264.76,Yes
Benjamin,Female,1990-01-10,34812.48,Yes
Carla,Female,1981-03-10,58755.07,No
Kenneth,Male,1979-06-04,131456.06,Yes
Jack,Female,1988-12-18,124907.76,Yes
Keith,Male,1966-05-30,141030.01,Yes
Nancy,Male,1984-05-01,117704.32,Yes
Jeremy,Male,1974-09-12,66064.81,No
Lisa,Male,1961-04-19,50075.66,No
Gabrielle,Female,2000-06-19,75246.6,Yes
Justin,Male,1986-07-18,75539.58,No
Brian,Female,1987-04-05,128107.05,No
Austin,Male,1997-11-17,96305.63,No
Patricia,Male,1965-03-06,72644.13,No
James,Female,1978-07-11,127383.48,Yes
Stephen,Male,1978-04-16,60162.63,Yes
Kimberly,Female,1978-05-12,128454.93,Yes
Beverly,Female,1965-04-04,99015.56,Yes
Denise,Female,1995-02-12,139030.2,Yes
Christian,Male,1992-06-06,77823.59,No
Cynthia,Female,1965-07-21,48110.51,Yes
Heather,Female,1991-09-02,98460.73,No
Christina,Female,1984-06-08,92720.99,Yes
Dawn,Male,1966-10-06,130967.81,No
Joshua,Male,1982-01-20,87648.4,No
Kenneth,Male,2004-11-08,78721.1,No
Jason,Female,1974-11-08,90168.51,Yes
Michael,Male,2006-09-29,144236.01,No
Fernando,Male,1977-12-24,95957.81,No
David,Female,1972-11-30,104323.47,No
Judith,Female,1966-10-16,80102.99,No
Alison,Male,1978-04-23,141651.98,Yes
Donna,Female,1960-02-09,147681.85,Yes
Nicholas,Male,1984-10-03,101017.22,No
Laura,Female,2000-07-17,114978.91,No
Adam,Male,1978-01-12,102209.73,Yes
Cindy,Female,1989-01-19,65492.8,Yes
James,Male,1976-10-14,140189.27,No
Brandon,Male,1988-10-22,116416.41,Yes
Natalie,Female,1982-12-15,,Yes
Justin,Female,1964-05-16,146831.79,Yes
Jason,Female,1979-08-25,38295.77,No
Joseph,Female,1966-05-17,132173.4,No
Jacob,Male,1969-11-28,70028.75,Yes
Kendra,Male,1982-02-20,104306.62,No
Emily,Male,1974-07-28,33586.0,Yes
Ashley,Female,1987-06-06,124022.19,No
Michael,Male,1988-04-02,114454.79,Yes
Catherine,Male,2005-10-26,123824.42,Yes
Luke,Male,1964-08-05,92231.44,Yes
Timothy,Male,1967-06-22,122636.73,No
Stacie,Male,1974-01-10,142294.03,Yes
Robert,Female,2001-09-26,107556.52,Yes
Jeffrey,Female,1967-09-30,144615.8,Yes
John,Female,1996-09-05,84761.37,Yes
Colleen,Female,2004-07-22,101386.19,No
Dawn,Male,1969-09-08,72406.07,No
Kimberly,Female,1999-02-02,137100.23,No
Sara,Female,1983-06-25,99461.14,Yes
Connor,Female,1971-11-01,69819.38,No
Stephanie,Male,2004-01-11,97691.25,Yes
Tamara,Male,1996-08-13,134937.41,No
Alan,Male,1986-06-13,90547.88,No
Emily,Male,1979-03-20,88537.57,Yes
Marcus,Male,1974-01-10,90464.11,No
Allison,Male,1966-07-10,100369.66,No
Katherine,Female,2000-02-09,121452.2,Yes
George,Female,1993-07-25,82401.15,Yes
David,Female,1975-04-21,134446.36,No
Lynn,Female,2002-09-29,138007.97,No
John,Female,1961-06-30,128470.81,Yes
Carla,Female,2000-12-15,71619.22,Yes
Andrea,Female,2007-05-24,133506.22,Yes
Alan,Male,1993-04-01,36213.81,Yes
Joseph,Male,1995-10-16,89601.78,Yes
Chad,Female,1968-03-15,60313.56,No
Nichole,Female,1982-08-12,52256.46,No
Brenda,Male,2005-03-27,140305.77,No
Todd,Female,1966-06-18,46523.22,No
Michael,Female,2001-02-06,148608.98,No
Rachael,Female,1959-08-27,85440.1,No
Susan,Male,1992-03-29,146357.59,Yes
Kevin,Male,1976-09-16,46765.46,Yes
Jean,Female,1981-02-16,79210.55,Yes
Amanda,Male,1995-06-04,88687.02,Yes
John,Male,2006-08-12,85081.05,Yes
Kathryn,Male,1978-01-09,83470.83,No
Angela,Female,1960-01-04,127165.36,No
Bryan,Male,1999-11-25,149421.95,No
Scott,Male,1997-02-04,96347.06,Yes
Kristopher,Female,1975-03-19,55163.22,Yes
Christina,Female,1993-01-10,52925.85,No
Brandon,Female,1973-08-05,140811.11,Yes
Kelly,Male,1993-11-14,84294.87,No
Katherine,Male,1989-09-16,105736.38,Yes
Marilyn,Female,1963-02-20,51794.79,No
Tiffany,Female,1994-03-19,94945.89,Yes
Michael,Male,1980-12-31,94234.85,No
Valerie,Male,1967-08-12,46698.43,No
Erik,Female,1961-12-18,39839.23,Yes
Cheryl,Male,1986-09-13,81706.81,Yes
Joseph,Female,1982-04-15,36655.93,No
Scott,Male,1987-09-05,78800.09,No
David,Female,1964-12-05,124949.85,Yes
Andrew,Male,1976-03-12,98311.98,Yes
Cindy,Female,1978-10-28,98014.76,Yes
Jessica,Male,1961-09-04,117940.64,No
Darrell,Female,1993-06-27,133683.31,No
George,Male,1992-12-13,94521.64,Yes
Alexander,Female,1980-05-18,40541.22,Yes
Tammy,Female,1971-03-31,126216.37,Yes
Darren,Female,1968-08-16,95312.66,No
Nathan,Female,1962-03-09,88132.67,No
Cheryl,Female,1992-01-18,131224.01,No
Diana,Male,1992-03-02,103941.17,Yes
Katherine,Female,1974-10-28,110684.77,No
Jennifer,Male,1985-01-17,39559.5,No
Cole,Female,1969-06-26,70931.94,Yes
Rodney,Male,1996-10-28,140294.8,Yes
Pamela,Female,1966-12-18,61696.01,Yes
Lauren,Female,1996-06-16,112422.52,No
Jonathan,Male,2005-10-16,114012.61,No
Joseph,Female,1963-10-14,77562.09,Yes
Matthew,Male,1996-02-18,91964.47,No
Juan,Male,1983-08-22,50820.22,Yes
Ann,Female,1994-07-28,85582.14,Yes
Christopher,Female,1989-07-05,100038.45,No
Sarah,Male,1986-02-23,105482.01,No
David,Female,1994-01-06,50738.4,Yes
Robert,Female,1962-09-26,76209.94,No
Mary,Female,1990-12-23,120810.13,Yes
Emily,Male,2006-09-18,95559.29,Yes
Anthony,Female,1989-11-25,73216.66,Yes
Brian,Male,1995-02-25,120201.04,Yes
Brandon,Male,1999-11-21,56629.16,Yes
Christine,Male,1980-06-27,108791.4,Yes
Robert,Male,1962-05-19,122804.95,No
Gloria,Female,1973-09-26,44204.05,No
Ian,Female,1980-02-18,77188.32,Yes
Erin,Male,1990-09-23,58510.11,No
William,Male,1963-06-01,64366.72,No
Robert,Male,2002-10-18,99386.44,Yes
Beverly,Male,1961-08-19,66974.62,No
Christine,Female,1974-08-24,30196.54,No
Michelle,Male,1967-04-25,131816.33,Yes
